"學年度","學制","行政區","學校名稱","學區類型","村里","鄰里備註","資料來源"
"115","國小","淡水區","坪頂國小","基本學區","坪頂里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","坪頂國小","基本學區","樹興里","(3-8鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","坪頂國小","自由學區","竿蓁里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","坪頂國小","自由學區","樹興里","(1-2鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","屯山國小","基本學區","屯山里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","屯山國小","基本學區","賢孝里","(1-3、8、10-14鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","屯山國小","自由學區","中和里","(1鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","中泰國小","基本學區","中和里","(2-11鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","中泰國小","基本學區","賢孝里","(9鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","中泰國小","基本學區","蕃薯里","(1-4鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","中泰國小","自由學區","中和里","(1鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","中泰國小","自由學區","蕃薯里","(5-6鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","天生國小","基本學區","油車里","含除外條件，依原文整里估算","school/115_elementary_zones.pdf"
"115","國小","淡水區","天生國小","基本學區","沙崙里","(8鄰除外)；含除外條件，依原文整里估算","school/115_elementary_zones.pdf"
"115","國小","淡水區","天生國小","基本學區","大庄里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","天生國小","自由學區","沙崙里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","竹圍國小","基本學區","民生里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","竹圍國小","基本學區","竹圍里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","竹圍國小","基本學區","民權里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","竹圍國小","基本學區","八勢里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","竹圍國小","自由學區","竿蓁里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","竹圍國小","自由學區","福德里","","school/115_elementary_zones.pdf"
"115","國小","淡水區","淡海國小","基本學區","崁頂里","(1-17鄰)","school/115_elementary_zones.pdf"
"115","國小","淡水區","淡海國小","自由學區","沙崙里","自由學區","school/115_elementary_zones.pdf"
"115","國小","石門區","石門國小","基本學區","石門里","","school/115_elementary_zones.pdf"
"115","國小","石門區","石門國小","基本學區","尖鹿里","","school/115_elementary_zones.pdf"
"115","國小","石門區","石門國小","基本學區","山溪里","","school/115_elementary_zones.pdf"
"115","國小","石門區","乾華國小","基本學區","茂林里","","school/115_elementary_zones.pdf"
"115","國小","石門區","乾華國小","基本學區","草里里","","school/115_elementary_zones.pdf"
"115","國小","石門區","乾華國小","基本學區","乾華里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","基本學區","八賢里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","基本學區","埔頭里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","基本學區","埔坪里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","基本學區","古庄里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","基本學區","新庄里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","基本學區","茂長里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","基本學區","錫板里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","基本學區","福德里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","自由學區","後厝里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","三芝國小","自由學區","圓山里","(1-5鄰)","school/115_elementary_zones.pdf"
"115","國小","三芝區","興華國小","基本學區","興華里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","興華國小","基本學區","店子里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","興華國小","自由學區","圓山里","(1-5鄰)；自由學區","school/115_elementary_zones.pdf"
"115","國小","三芝區","橫山國小","基本學區","橫山里","","school/115_elementary_zones.pdf"
"115","國小","三芝區","橫山國小","基本學區","圓山里","(6、7鄰)","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","崇德里","","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","奕壽里","","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","介壽里","","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","三安里","","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","龍門里","","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","秀江里","(1-3、8-13鄰)","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","長安里","","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","大德里","","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","開元里","","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","尚德里","(1-5、16、21-29鄰)","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","基本學區","安慶里","(1-6鄰)","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","自由學區","安慶里","自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","自由學區","雙園里","自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","自由學區","秀江里","(4-7、14、15鄰)；自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","三重國小","自由學區","瑞德里","自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","興穀國小","基本學區","五谷里","","school/115_elementary_zones.pdf"
"115","國小","三重區","興穀國小","基本學區","谷王里","","school/115_elementary_zones.pdf"
"115","國小","三重區","興穀國小","基本學區","德厚里","","school/115_elementary_zones.pdf"
"115","國小","三重區","興穀國小","自由學區","中興里","自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","興穀國小","自由學區","頂崁里","自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","正安里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","正義里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","正德里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","重新里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","光華里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","中央里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","文化里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","錦安里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","錦通里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","長生里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","基本學區","大園里","","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","自由學區","雙園里","自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","自由學區","中山里","自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","正義國小","自由學區","自強里","自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","二重國小","基本學區","大有里","","school/115_elementary_zones.pdf"
"115","國小","三重區","二重國小","基本學區","博愛里","","school/115_elementary_zones.pdf"
"115","國小","三重區","二重國小","基本學區","二重里","","school/115_elementary_zones.pdf"
"115","國小","三重區","二重國小","基本學區","田心里","","school/115_elementary_zones.pdf"
"115","國小","三重區","二重國小","基本學區","福田里","","school/115_elementary_zones.pdf"
"115","國小","三重區","二重國小","基本學區","光田里","","school/115_elementary_zones.pdf"
"115","國小","三重區","二重國小","基本學區","光陽里","","school/115_elementary_zones.pdf"
"115","國小","三重區","二重國小","基本學區","田安里","(中華路以西部分16-24、33-42鄰)","school/115_elementary_zones.pdf"
"115","國小","三重區","重陽國小","基本學區","田中里","","school/115_elementary_zones.pdf"
"115","國小","三重區","重陽國小","基本學區","三民里","","school/115_elementary_zones.pdf"
"115","國小","三重區","重陽國小","基本學區","六福里","","school/115_elementary_zones.pdf"
"115","國小","三重區","重陽國小","基本學區","永發里","","school/115_elementary_zones.pdf"
"115","國小","三重區","重陽國小","基本學區","田安里","(中華路以東部分1-15、25-32鄰)","school/115_elementary_zones.pdf"
"115","國小","三重區","重陽國小","自由學區","培德里","(17-24鄰)；自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","重陽國小","自由學區","錦田里","自由學區","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","福安里","","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","厚德里","","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","維德里","","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","尚德里","(6-15、17-20鄰)","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","信安里","","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","永德里","","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","立德里","","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","永煇里","","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","六合里","(1-10鄰)","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","基本學區","培德里","(1-16鄰)","school/115_elementary_zones.pdf"
"115","國小","三重區","厚德國小","自由學區","培德里","(17-24鄰)；自由學區","school/115_elementary_zones.pdf"
